"","x_","y_","t_","dt"
"1123",369729.293190933,-438911.945690844,2012-12-14 11:00:00,1H 0M 0S
"1124",357435.862134892,-423077.452513152,2012-12-14 12:00:00,1H 0M 0S
"1125",356771.685546992,-418588.117002596,2012-12-14 13:00:00,1H 0M 0S
"1126",393232.371445595,-430480.072870508,2012-12-14 14:00:00,1H 0M 0S
"1127",394037.008124005,-434020.108522059,2012-12-14 15:00:00,1H 0M 0S
"1128",370526.351661429,-439712.988226559,2012-12-14 16:00:00,1H 0M 0S
"1129",363952.794011361,-453750.033882852,2012-12-14 17:00:00,1H 0M 0S
"1130",357172.688786701,-457860.600026532,2012-12-14 18:00:00,1H 0M 0S
"1131",360701.950637542,-470601.419359247,2012-12-14 19:00:00,1H 0M 0S
"1132",365746.585432595,-480555.084802128,2012-12-14 20:00:00,1H 0M 0S
"1133",381542.383861816,-481616.685383703,2012-12-14 21:00:00,1H 0M 0S
"1134",414676.422535466,-487517.258838619,2012-12-14 22:00:00,1H 0M 0S
"1135",418111.273207581,-483884.650912476,2012-12-14 23:00:00,1H 0M 0S
"1136",408386.539386683,-475611.535617174,2012-12-15 00:00:00,1H 0M 0S
"1137",404214.728750761,-473750.238703466,2012-12-15 01:00:00,1H 0M 0S
"1138",383979.990047345,-432496.053021768,2012-12-15 02:00:00,1H 0M 0S
"1139",385923.549336577,-461005.294423208,2012-12-15 03:00:00,1H 0M 0S
"1140",384435.422707651,-454043.742073634,2012-12-15 04:00:00,1H 0M 0S
"1141",387382.626915867,-456033.149850492,2012-12-15 05:00:00,1H 0M 0S
"1142",388741.040901346,-471262.027124741,2012-12-15 06:00:00,1H 0M 0S
"1143",387497.333825201,-468386.273806776,2012-12-15 07:00:00,1H 0M 0S
"1144",378032.568818308,-479067.671802895,2012-12-15 08:00:00,1H 0M 0S
"1145",371935.614379121,-481430.081838891,2012-12-15 09:00:00,1H 0M 0S
"1146",370066.955930674,-485103.790295928,2012-12-15 10:00:00,1H 0M 0S
"1147",360871.64416958,-479114.180920483,2012-12-15 11:00:00,1H 0M 0S
"1148",342729.655660278,-489221.438696908,2012-12-15 12:00:00,1H 0M 0S
"1149",332512.449635501,-487297.658869754,2012-12-15 13:00:00,1H 0M 0S
"1150",331439.630345527,-487498.757700822,2012-12-15 14:00:00,1H 0M 0S
"1151",338216.679871847,-479989.387426429,2012-12-15 15:00:00,1H 0M 0S
"1152",343838.071767512,-490006.091924748,2012-12-15 16:00:00,1H 0M 0S
"1153",343699.88387922,-491104.4113013,2012-12-15 17:00:00,1H 0M 0S
"1154",338573.811105548,-487996.961199199,2012-12-15 18:00:00,1H 0M 0S
"1155",330825.229116971,-484600.914573623,2012-12-15 19:00:00,1H 0M 0S
"1156",326556.718040814,-472887.030980677,2012-12-15 20:00:00,1H 0M 0S
"1157",316670.875465533,-478499.60821915,2012-12-15 21:00:00,1H 0M 0S
"1158",322722.528939064,-464704.204997469,2012-12-15 22:00:00,1H 0M 0S
"1159",320876.501209145,-476161.142025161,2012-12-15 23:00:00,1H 0M 0S
"1160",331873.24336823,-463008.374894298,2012-12-16 00:00:00,1H 0M 0S
"1161",320409.379716293,-461479.333642845,2012-12-16 01:00:00,1H 0M 0S
"1162",347817.330321128,-464231.761867646,2012-12-16 02:00:00,1H 0M 0S
"1163",336441.587909771,-443757.406875391,2012-12-16 03:00:00,1H 0M 0S
"1164",336341.835543375,-443662.842121996,2012-12-16 04:00:00,1H 0M 0S
"1165",309291.910927452,-440848.092819238,2012-12-16 05:00:00,1H 0M 0S
"1166",304585.657378188,-448716.671989041,2012-12-16 06:00:00,1H 0M 0S
"1167",303220.282172402,-448990.746016858,2012-12-16 07:00:00,1H 0M 0S
"1168",303052.661089666,-444690.392375215,2012-12-16 08:00:00,1H 0M 0S
"1169",293821.374699558,-438829.9356576,2012-12-16 09:00:00,1H 0M 0S
"1170",294477.532241519,-439159.488076978,2012-12-16 10:00:00,1H 0M 0S
"1171",293469.043913809,-437074.921804309,2012-12-16 11:00:00,1H 0M 0S
"1172",294321.118082765,-436590.808980261,2012-12-16 12:00:00,1H 0M 0S
"1173",295223.11216391,-441029.21678836,2012-12-16 13:00:00,1H 0M 0S
"1174",295275.039362218,-437778.099453126,2012-12-16 14:00:00,1H 0M 0S
"1175",294919.184925947,-436626.281617528,2012-12-16 15:00:00,1H 0M 0S
"1176",297651.538713605,-435349.713120652,2012-12-16 16:00:00,1H 0M 0S
"1177",295543.640749546,-435129.667618892,2012-12-16 17:00:00,1H 0M 0S
"1178",302640.686946919,-429147.277352265,2012-12-16 18:00:00,1H 0M 0S
"1179",302116.497048988,-426836.061465808,2012-12-16 19:00:00,1H 0M 0S
"1180",302105.664971953,-426842.496303532,2012-12-16 20:00:00,1H 0M 0S
"1181",291586.136683464,-422626.467248251,2012-12-16 21:00:00,1H 0M 0S
"1182",285108.109274414,-443847.797901719,2012-12-16 22:00:00,1H 0M 0S
"1183",293024.699437636,-442160.91612613,2012-12-16 23:00:00,1H 0M 0S
"1184",299593.054840933,-426922.89077671,2012-12-17 00:00:00,1H 0M 0S
"1185",286305.272674888,-412676.78404003,2012-12-17 01:00:00,1H 0M 0S
"1186",286260.332342945,-418905.088464184,2012-12-17 02:00:00,1H 0M 0S
"1187",286508.02791362,-420272.693824113,2012-12-17 03:00:00,1H 0M 0S
"1188",292900.701275165,-388542.147935101,2012-12-17 04:00:00,1H 0M 0S
"1189",294357.90726062,-385534.491641707,2012-12-17 05:00:00,1H 0M 0S
"1190",294481.517809294,-386992.712560886,2012-12-17 06:00:00,1H 0M 0S
"1191",293575.934946564,-387021.956393769,2012-12-17 07:00:00,1H 0M 0S
"1192",285846.70081176,-380005.446935104,2012-12-17 08:00:00,1H 0M 0S
"1193",284844.683189552,-386124.300805189,2012-12-17 09:00:00,1H 0M 0S
"1194",240967.987480552,-381348.132590984,2012-12-17 10:00:00,1H 0M 0S
"1195",234037.666067827,-377437.68521007,2012-12-17 11:00:00,1H 0M 0S
"1196",220063.546760033,-361366.84845111,2012-12-17 12:00:00,1H 0M 0S
"1197",224665.026850177,-368513.942898774,2012-12-17 13:00:00,1H 0M 0S
"1198",216946.305747466,-371544.399462423,2012-12-17 14:00:00,1H 0M 0S
"1199",208474.280235882,-388575.990301094,2012-12-17 15:00:00,1H 0M 0S
"1200",203152.425939934,-394231.125726532,2012-12-17 16:00:00,1H 0M 0S
"1201",185454.976817281,-383488.52542354,2012-12-17 17:00:00,1H 0M 0S
"1202",167805.693912991,-380096.971304752,2012-12-17 18:00:00,1H 0M 0S
"1203",159534.632004873,-381212.561163483,2012-12-17 19:00:00,1H 0M 0S
"1204",157830.874955315,-380528.020089346,2012-12-17 20:00:00,1H 0M 0S
"1205",162313.322955905,-374373.641323204,2012-12-17 21:00:00,1H 0M 0S
"1206",149998.968803532,-359122.494201436,2012-12-17 22:00:00,1H 0M 0S
"1207",163069.796182217,-347720.529541693,2012-12-17 23:00:00,1H 0M 0S
"1208",162682.586676528,-345718.538440294,2012-12-18 00:00:00,1H 0M 0S
"1209",167710.702151123,-369184.062584769,2012-12-18 01:00:00,1H 0M 0S
"1210",168630.348165124,-373642.039966507,2012-12-18 02:00:00,1H 0M 0S
"1211",179609.876011189,-354497.298552336,2012-12-18 03:00:00,1H 0M 0S
"1212",176633.580045963,-343252.08602834,2012-12-18 04:00:00,1H 0M 0S
"1213",171281.353751903,-341895.700495701,2012-12-18 05:00:00,1H 0M 0S
"1214",166036.307556532,-342830.219250246,2012-12-18 06:00:00,1H 0M 0S
"1215",158721.590972025,-345205.925718574,2012-12-18 07:00:00,1H 0M 0S
"1216",146179.998585453,-336063.947701972,2012-12-18 08:00:00,1H 0M 0S
"1217",145174.080443987,-330605.762024039,2012-12-18 09:00:00,1H 0M 0S
"1218",156978.730818284,-318024.264848838,2012-12-18 10:00:00,1H 0M 0S
"1219",170295.206247472,-308430.687876973,2012-12-18 11:00:00,1H 0M 0S
"1220",177573.069974486,-315032.750579938,2012-12-18 12:00:00,1H 0M 0S
"1221",187586.20504776,-315432.629928007,2012-12-18 13:00:00,1H 0M 0S
"1222",182612.663280086,-292037.247321986,2012-12-18 14:00:00,1H 0M 0S
"1223",190381.961280749,-283609.386597397,2012-12-18 15:00:00,1H 0M 0S
"1224",190220.450654406,-303950.528341787,2012-12-18 16:00:00,1H 0M 0S
"1225",188865.542457496,-308760.24685841,2012-12-18 17:00:00,1H 0M 0S
"1226",188483.681786433,-309320.382890339,2012-12-18 18:00:00,1H 0M 0S
"1227",177795.791132376,-319414.93637677,2012-12-18 19:00:00,1H 0M 0S
"1228",184457.246412612,-326491.497286852,2012-12-18 20:00:00,1H 0M 0S
"1229",159704.471183144,-331786.848599515,2012-12-18 21:00:00,1H 0M 0S
"1230",155237.059280703,-334691.072560419,2012-12-18 22:00:00,1H 0M 0S
"1231",153546.734981636,-344171.559564853,2012-12-18 23:00:00,1H 0M 0S
"1232",152905.06138268,-343415.864566098,2012-12-19 00:00:00,1H 0M 0S
"1233",153655.849099943,-343774.814515361,2012-12-19 01:00:00,1H 0M 0S
"1234",161154.659405261,-343161.548447892,2012-12-19 02:00:00,1H 0M 0S
"1235",151010.076892742,-352874.011071837,2012-12-19 03:00:00,1H 0M 0S
"1236",145122.929696527,-351250.307105489,2012-12-19 04:00:00,1H 0M 0S
"1237",153269.203715863,-345157.235657279,2012-12-19 05:00:00,1H 0M 0S
"1238",158356.155463962,-354865.576595067,2012-12-19 06:00:00,1H 0M 0S
"1239",162071.418834941,-359235.205111771,2012-12-19 07:00:00,1H 0M 0S
"1240",161401.61561245,-358408.847555234,2012-12-19 08:00:00,1H 0M 0S
"1241",163274.349279722,-363591.854193209,2012-12-19 09:00:00,1H 0M 0S
"1242",164059.32765578,-372585.619730733,2012-12-19 10:00:00,1H 0M 0S
"1243",169341.998325148,-374003.672675097,2012-12-19 11:00:00,1H 0M 0S
"1244",174549.906243084,-376786.425663855,2012-12-19 12:00:00,1H 0M 0S
"1245",180005.872360053,-392709.546695033,2012-12-19 13:00:00,1H 0M 0S
"1246",175130.834201744,-405636.03324758,2012-12-19 14:00:00,1H 0M 0S
"1247",177709.657743541,-410958.278123211,2012-12-19 15:00:00,1H 0M 0S
"1248",178647.623940844,-420647.621221705,2012-12-19 16:00:00,1H 0M 0S
"1249",172585.068391845,-432742.163380555,2012-12-19 17:00:00,1H 0M 0S
"1250",175369.581040334,-424751.434614484,2012-12-19 18:00:00,1H 0M 0S
"1251",178130.722342189,-422660.087550906,2012-12-19 19:00:00,1H 0M 0S
"1252",158644.672381098,-436124.522616785,2012-12-19 20:00:00,1H 0M 0S
"1253",152157.311921065,-432718.181650598,2012-12-19 21:00:00,1H 0M 0S
"1254",151529.638613297,-429159.747474638,2012-12-19 22:00:00,1H 0M 0S
"1255",154879.065034878,-424589.948445295,2012-12-19 23:00:00,1H 0M 0S
"1256",156062.476624677,-423226.535344891,2012-12-20 00:00:00,1H 0M 0S
"1257",147905.286840633,-401267.982120004,2012-12-20 01:00:00,1H 0M 0S
"1258",155609.834974109,-400103.747294301,2012-12-20 02:00:00,1H 0M 0S
"1259",166846.31898211,-391955.290707512,2012-12-20 03:00:00,1H 0M 0S
"1260",156616.671216617,-393694.432409101,2012-12-20 04:00:00,1H 0M 0S
"1261",147681.967208987,-341999.732534918,2012-12-20 05:00:00,1H 0M 0S
"1262",146683.533366089,-332468.208357133,2012-12-20 06:00:00,1H 0M 0S
"1263",151558.341922764,-295986.268911285,2012-12-20 07:00:00,1H 0M 0S
"1264",151139.933221586,-291349.843368652,2012-12-20 08:00:00,1H 0M 0S
"1265",164838.131284631,-286537.672512527,2012-12-20 09:00:00,1H 0M 0S
"1266",181452.670309913,-292352.082092154,2012-12-20 10:00:00,1H 0M 0S
"1267",181662.554154515,-288080.354894137,2012-12-20 11:00:00,1H 0M 0S
"1268",185511.770648078,-295116.748452999,2012-12-20 12:00:00,1H 0M 0S
"1269",186200.145999975,-293841.395520227,2012-12-20 13:00:00,1H 0M 0S
"1270",169708.621353981,-246436.51172727,2012-12-20 14:00:00,1H 0M 0S
"1271",166735.370246414,-245963.219871881,2012-12-20 15:00:00,1H 0M 0S
"1272",156096.50133535,-229729.672505534,2012-12-20 16:00:00,1H 0M 0S
"1273",153148.588283916,-235098.959888937,2012-12-20 17:00:00,1H 0M 0S
"1274",156486.377545228,-234929.720074368,2012-12-20 18:00:00,1H 0M 0S
"1275",162130.446447114,-228070.493908967,2012-12-20 19:00:00,1H 0M 0S
"1276",152804.485085809,-218608.714811956,2012-12-20 20:00:00,1H 0M 0S
"1277",148822.851313304,-220714.383411999,2012-12-20 21:00:00,1H 0M 0S
"1278",175438.270534741,-204085.781074601,2012-12-20 22:00:00,1H 0M 0S
"1279",171784.830979787,-211845.403868672,2012-12-20 23:00:00,1H 0M 0S
"1280",188182.115173577,-221165.201359599,2012-12-21 00:00:00,1H 0M 0S
"1281",189901.75459198,-220909.383106938,2012-12-21 01:00:00,1H 0M 0S
"1282",189939.730611204,-215144.501863926,2012-12-21 02:00:00,1H 0M 0S
"1283",198259.597859595,-218175.049290497,2012-12-21 03:00:00,1H 0M 0S
"1284",210290.52045611,-210624.138798232,2012-12-21 04:00:00,1H 0M 0S
"1285",211247.986778041,-212255.048877755,2012-12-21 05:00:00,1H 0M 0S
"1286",209130.848627182,-217451.848236403,2012-12-21 06:00:00,1H 0M 0S
"1287",213161.4384433,-217458.617442093,2012-12-21 07:00:00,1H 0M 0S
"1288",213526.960488182,-235539.472864646,2012-12-21 08:00:00,1H 0M 0S
"1289",216836.998321222,-234549.377863356,2012-12-21 09:00:00,1H 0M 0S
"1290",214450.872112137,-235862.731342595,2012-12-21 10:00:00,1H 0M 0S
"1291",218849.949310399,-249384.644607273,2012-12-21 11:00:00,1H 0M 0S
"1292",222299.385526264,-253870.417124997,2012-12-21 12:00:00,1H 0M 0S
"1293",221942.821278909,-251373.309657735,2012-12-21 13:00:00,1H 0M 0S
"1294",219574.150624179,-254727.205472181,2012-12-21 14:00:00,1H 0M 0S
"1295",216273.388716905,-256784.963503555,2012-12-21 15:00:00,1H 0M 0S
"1296",210250.936803082,-252271.544788031,2012-12-21 16:00:00,1H 0M 0S
"1297",206041.629423156,-252564.597598863,2012-12-21 17:00:00,1H 0M 0S
"1298",210177.085001417,-250150.502517279,2012-12-21 18:00:00,1H 0M 0S
"1299",203179.025985971,-262557.442081273,2012-12-21 19:00:00,1H 0M 0S
"1300",226901.939175311,-272309.044487196,2012-12-21 20:00:00,1H 0M 0S
"1301",226998.226942598,-275903.944468518,2012-12-21 21:00:00,1H 0M 0S
"1302",229277.287382674,-319251.660498326,2012-12-21 22:00:00,1H 0M 0S
"1303",238026.738198905,-309020.977958393,2012-12-21 23:00:00,1H 0M 0S
"1304",239977.906896331,-308715.139332221,2012-12-22 00:00:00,1H 0M 0S
"1305",242087.05279349,-307949.607316386,2012-12-22 01:00:00,1H 0M 0S
"1306",249762.290459204,-286041.996495769,2012-12-22 02:00:00,1H 0M 0S
"1307",249529.286017945,-285289.79153465,2012-12-22 03:00:00,1H 0M 0S
"1308",271723.743317762,-281016.55857113,2012-12-22 04:00:00,1H 0M 0S
"1309",281423.455889037,-312568.951542914,2012-12-22 05:00:00,1H 0M 0S
"1310",281261.291752581,-322854.693914073,2012-12-22 06:00:00,1H 0M 0S
"1311",289961.537891125,-322781.105180769,2012-12-22 07:00:00,1H 0M 0S
"1312",261988.083035826,-298892.191661544,2012-12-22 08:00:00,1H 0M 0S
"1313",256525.543086808,-298022.504452789,2012-12-22 09:00:00,1H 0M 0S
"1314",252000.578465303,-299372.728737714,2012-12-22 10:00:00,1H 0M 0S
"1315",246679.397040922,-296449.4506468,2012-12-22 11:00:00,1H 0M 0S
"1316",239634.399268757,-298444.747930583,2012-12-22 12:00:00,1H 0M 0S
"1317",237492.988482543,-301013.940356161,2012-12-22 13:00:00,1H 0M 0S
"1318",241055.281641939,-301377.498641931,2012-12-22 14:00:00,1H 0M 0S
"1319",233572.56981942,-293811.479612576,2012-12-22 15:00:00,1H 0M 0S
"1320",229134.749918191,-306006.767673381,2012-12-22 16:00:00,1H 0M 0S
"1321",244936.281576213,-330183.380748109,2012-12-22 17:00:00,1H 0M 0S
"1322",272582.860988698,-309577.749585689,2012-12-22 18:00:00,1H 0M 0S
"1323",252474.541428457,-310401.101800421,2012-12-22 19:00:00,1H 0M 0S
"1324",239545.573358838,-317342.856791903,2012-12-22 20:00:00,1H 0M 0S
"1325",237392.709176956,-317424.052118025,2012-12-22 21:00:00,1H 0M 0S
"1326",219743.179234101,-319659.794988441,2012-12-22 22:00:00,1H 0M 0S
"1327",222103.519248914,-320540.857471066,2012-12-22 23:00:00,1H 0M 0S
"1328",263530.967262627,-330055.032262506,2012-12-23 00:00:00,1H 0M 0S
"1329",257708.136926619,-320698.870095599,2012-12-23 01:00:00,1H 0M 0S
"1330",254741.214463815,-317863.507852981,2012-12-23 02:00:00,1H 0M 0S
"1331",258013.129653897,-322263.040038117,2012-12-23 03:00:00,1H 0M 0S
"1332",263932.972956219,-330992.893434784,2012-12-23 04:00:00,1H 0M 0S
"1333",263962.870247295,-320226.456605829,2012-12-23 05:00:00,1H 0M 0S
"1334",269107.601880734,-301324.438181582,2012-12-23 06:00:00,1H 0M 0S
"1335",273076.924734469,-305570.773733253,2012-12-23 07:00:00,1H 0M 0S
"1336",281335.104997377,-306506.027396427,2012-12-23 08:00:00,1H 0M 0S
"1337",296174.96690653,-302079.528599867,2012-12-23 09:00:00,1H 0M 0S
"1338",290107.385375666,-289109.522970729,2012-12-23 10:00:00,1H 0M 0S
"1339",285498.41723087,-285790.062809139,2012-12-23 11:00:00,1H 0M 0S
"1340",283162.912261955,-263584.667289713,2012-12-23 12:00:00,1H 0M 0S
"1341",300565.607764415,-273513.122263151,2012-12-23 13:00:00,1H 0M 0S
"1342",298472.755290889,-286726.187607893,2012-12-23 14:00:00,1H 0M 0S
"1343",310022.821414704,-306056.469360844,2012-12-23 15:00:00,1H 0M 0S
"1344",307940.506163367,-308196.518938279,2012-12-23 16:00:00,1H 0M 0S
"1345",306872.420713653,-312511.151973936,2012-12-23 17:00:00,1H 0M 0S
"1346",294807.825776103,-319555.874820651,2012-12-23 18:00:00,1H 0M 0S
"1347",290651.299052206,-325378.824629262,2012-12-23 19:00:00,1H 0M 0S
"1348",292835.283873243,-322884.2943704,2012-12-23 20:00:00,1H 0M 0S
"1349",291385.294742773,-328335.543710546,2012-12-23 21:00:00,1H 0M 0S
"1350",284275.16928051,-324248.685453387,2012-12-23 22:00:00,1H 0M 0S
"1351",258964.235019544,-307429.188948583,2012-12-23 23:00:00,1H 0M 0S
"1352",260119.553663774,-306902.91966384,2012-12-24 00:00:00,1H 0M 0S
"1353",253753.866016104,-301344.918279661,2012-12-24 01:00:00,1H 0M 0S
"1354",240089.14104153,-289543.638435755,2012-12-24 02:00:00,1H 0M 0S
"1355",240159.328552325,-291311.922805872,2012-12-24 03:00:00,1H 0M 0S
"1356",247909.028085618,-296671.929414784,2012-12-24 04:00:00,1H 0M 0S
"1357",248715.804249987,-300789.665243727,2012-12-24 05:00:00,1H 0M 0S
"1358",242368.011470082,-308367.977864688,2012-12-24 06:00:00,1H 0M 0S
"1359",240412.111478212,-306641.332545346,2012-12-24 07:00:00,1H 0M 0S
"1360",230140.437985569,-303152.341708174,2012-12-24 08:00:00,1H 0M 0S
"1361",237456.985188766,-293314.952373266,2012-12-24 09:00:00,1H 0M 0S
"1362",241254.057136814,-291416.734363706,2012-12-24 10:00:00,1H 0M 0S
"1363",231546.887467639,-307464.786285166,2012-12-24 11:00:00,1H 0M 0S
"1364",201818.533966408,-303627.547551871,2012-12-24 12:00:00,1H 0M 0S
"1365",203745.786038,-302333.560193714,2012-12-24 13:00:00,1H 0M 0S
"1366",212442.370491122,-299702.784737408,2012-12-24 14:00:00,1H 0M 0S
"1367",242236.269089961,-287773.392229524,2012-12-24 15:00:00,1H 0M 0S
"1368",250085.012215996,-295013.700103566,2012-12-24 16:00:00,1H 0M 0S
"1369",248906.324053164,-300701.317126739,2012-12-24 17:00:00,1H 0M 0S
"1370",245829.095272461,-307260.947631188,2012-12-24 18:00:00,1H 0M 0S
"1371",236610.002955689,-315005.009227069,2012-12-24 19:00:00,1H 0M 0S
"1372",240600.371319736,-351262.506394554,2012-12-24 20:00:00,1H 0M 0S
"1373",227305.244895918,-356381.217195306,2012-12-24 21:00:00,1H 0M 0S
"1374",221955.260126078,-412706.332033599,2012-12-24 22:00:00,1H 0M 0S
"1375",200620.61407556,-414991.005403274,2012-12-24 23:00:00,1H 0M 0S
"1376",199577.647881442,-416602.565109195,2012-12-25 00:00:00,1H 0M 0S
"1377",195779.766390822,-425551.915969031,2012-12-25 01:00:00,1H 0M 0S
"1378",173673.207844291,-453717.085933553,2012-12-25 02:00:00,1H 0M 0S
"1379",171918.121805102,-451171.034169849,2012-12-25 03:00:00,1H 0M 0S
"1380",176780.167951657,-451127.517298477,2012-12-25 04:00:00,1H 0M 0S
"1381",182393.04153675,-456229.286052296,2012-12-25 05:00:00,1H 0M 0S
"1382",183249.897373237,-457880.008722025,2012-12-25 06:00:00,1H 0M 0S
"1383",175528.393352509,-458407.43262425,2012-12-25 07:00:00,1H 0M 0S
"1384",153183.763707307,-462023.291161361,2012-12-25 08:00:00,1H 0M 0S
"1385",151555.986764583,-462608.969458216,2012-12-25 09:00:00,1H 0M 0S
"1386",145525.637922344,-463802.103853402,2012-12-25 10:00:00,1H 0M 0S
"1387",161498.564600913,-485328.695586615,2012-12-25 11:00:00,1H 0M 0S
"1388",156461.231164934,-484699.640507943,2012-12-25 12:00:00,1H 0M 0S
"1389",150889.213829856,-484530.092167145,2012-12-25 13:00:00,1H 0M 0S
"1390",144697.926479949,-487882.08136917,2012-12-25 14:00:00,1H 0M 0S
"1391",144000.287477123,-490564.249075303,2012-12-25 15:00:00,1H 0M 0S
"1392",150432.4813056,-477888.573322714,2012-12-25 16:00:00,1H 0M 0S
"1393",151054.356625017,-464498.468267326,2012-12-25 17:00:00,1H 0M 0S
"1394",146683.412367352,-457269.914381098,2012-12-25 18:00:00,1H 0M 0S
"1395",161986.672979433,-456186.172618456,2012-12-25 19:00:00,1H 0M 0S
"1396",157709.140913007,-435939.303835807,2012-12-25 20:00:00,1H 0M 0S
"1397",154012.784693914,-430757.125715372,2012-12-25 21:00:00,1H 0M 0S
"1398",161752.657823732,-421400.218144771,2012-12-25 22:00:00,1H 0M 0S
"1399",165013.4509025,-421657.532675894,2012-12-25 23:00:00,1H 0M 0S
"1400",166631.225838081,-420935.976813745,2012-12-26 00:00:00,1H 0M 0S
"1401",170654.394138302,-412573.050885075,2012-12-26 01:00:00,1H 0M 0S
"1402",175133.962993554,-416868.391748577,2012-12-26 02:00:00,1H 0M 0S
"1403",182261.113005255,-399941.029513016,2012-12-26 03:00:00,1H 0M 0S
"1404",182672.546006631,-398924.006019055,2012-12-26 04:00:00,1H 0M 0S
"1405",161890.87152139,-404929.700509653,2012-12-26 05:00:00,1H 0M 0S
"1406",151079.655844671,-412245.734430053,2012-12-26 06:00:00,1H 0M 0S
"1407",151931.040676003,-413031.329924695,2012-12-26 07:00:00,1H 0M 0S
"1408",155185.086276227,-413908.990463504,2012-12-26 08:00:00,1H 0M 0S
"1409",163775.410558769,-408019.159574914,2012-12-26 09:00:00,1H 0M 0S
"1410",163298.372661025,-409968.411556778,2012-12-26 10:00:00,1H 0M 0S
"1411",161420.865394039,-432112.705905551,2012-12-26 11:00:00,1H 0M 0S
"1412",155357.015675567,-430212.553548593,2012-12-26 12:00:00,1H 0M 0S
"1413",147182.355147016,-429896.723483597,2012-12-26 13:00:00,1H 0M 0S
"1414",153208.301492648,-409155.233312536,2012-12-26 14:00:00,1H 0M 0S
"1415",160836.656165723,-408726.9095023,2012-12-26 15:00:00,1H 0M 0S
"1416",180341.500773938,-435990.343898132,2012-12-26 16:00:00,1H 0M 0S
"1417",192510.716280291,-439463.086965101,2012-12-26 17:00:00,1H 0M 0S
"1418",192536.908569376,-439801.753733274,2012-12-26 18:00:00,1H 0M 0S
"1419",198962.488978805,-447996.355432828,2012-12-26 19:00:00,1H 0M 0S
"1420",187954.204843752,-455312.198111985,2012-12-26 20:00:00,1H 0M 0S
"1421",185420.690990926,-447443.342643063,2012-12-26 21:00:00,1H 0M 0S
"1422",164781.33867945,-443816.062884299,2012-12-26 22:00:00,1H 0M 0S
"1423",163199.002629053,-448321.520553758,2012-12-26 23:00:00,1H 0M 0S
"1424",165428.369514637,-443070.949876064,2012-12-27 00:00:00,1H 0M 0S
"1425",169696.237732295,-447680.576186257,2012-12-27 01:00:00,1H 0M 0S
"1426",178446.679325809,-451788.968499787,2012-12-27 02:00:00,1H 0M 0S
"1427",187836.818779316,-453695.70179129,2012-12-27 03:00:00,1H 0M 0S
"1428",190905.939634083,-484197.428950561,2012-12-27 04:00:00,1H 0M 0S
"1429",181251.838587324,-484527.690579391,2012-12-27 05:00:00,1H 0M 0S
"1430",172259.647062234,-486143.868743422,2012-12-27 06:00:00,1H 0M 0S
"1431",168055.906200071,-484518.559389435,2012-12-27 07:00:00,1H 0M 0S
"1432",167855.03741599,-484983.422141323,2012-12-27 08:00:00,1H 0M 0S
"1433",152693.733830447,-488027.698110415,2012-12-27 09:00:00,1H 0M 0S
"1434",145489.972093476,-476959.698385022,2012-12-27 10:00:00,1H 0M 0S
"1435",144137.548914699,-466692.073751424,2012-12-27 11:00:00,1H 0M 0S
"1436",143591.679615286,-451608.664240162,2012-12-27 12:00:00,1H 0M 0S
"1437",158672.741489654,-430603.035495033,2012-12-27 13:00:00,1H 0M 0S
"1438",173626.636270324,-433474.279322098,2012-12-27 14:00:00,1H 0M 0S
"1439",168676.637579537,-424543.754816521,2012-12-27 15:00:00,1H 0M 0S
"1440",178500.020605406,-418377.355876309,2012-12-27 16:00:00,1H 0M 0S
"1441",180465.493400535,-417590.498282774,2012-12-27 17:00:00,1H 0M 0S
"1442",186086.162179794,-412843.61347942,2012-12-27 18:00:00,1H 0M 0S
"1443",200870.339415525,-422290.81054669,2012-12-27 19:00:00,1H 0M 0S
"1444",213907.004973382,-426596.906204991,2012-12-27 20:00:00,1H 0M 0S
"1445",218622.212637421,-418352.207012872,2012-12-27 21:00:00,1H 0M 0S
"1446",222653.382999537,-415079.682213976,2012-12-27 22:00:00,1H 0M 0S
"1447",246463.42865597,-411587.980573617,2012-12-27 23:00:00,1H 0M 0S
"1448",270767.900716966,-426858.009827467,2012-12-28 00:00:00,1H 0M 0S
"1449",270580.467150634,-426293.379148371,2012-12-28 01:00:00,1H 0M 0S
"1450",282366.463481314,-426909.579475939,2012-12-28 02:00:00,1H 0M 0S
"1451",295950.815708209,-420057.86641183,2012-12-28 03:00:00,1H 0M 0S
"1452",313769.262335931,-414945.847845396,2012-12-28 04:00:00,1H 0M 0S
"1453",328506.35880141,-412063.388733387,2012-12-28 05:00:00,1H 0M 0S
"1454",332475.879304133,-415384.473755762,2012-12-28 06:00:00,1H 0M 0S
"1455",345215.021414264,-416146.329710803,2012-12-28 07:00:00,1H 0M 0S
"1456",341777.010670912,-406018.069459231,2012-12-28 08:00:00,1H 0M 0S
"1457",345047.150683619,-408048.843639841,2012-12-28 09:00:00,1H 0M 0S
"1458",351116.920141105,-395551.229827238,2012-12-28 10:00:00,1H 0M 0S
"1459",357089.250840661,-394573.58717733,2012-12-28 11:00:00,1H 0M 0S
"1460",357832.845727344,-395041.854407049,2012-12-28 12:00:00,1H 0M 0S
"1461",350082.748825546,-395780.473706055,2012-12-28 13:00:00,1H 0M 0S
"1462",346430.636425136,-393008.410289009,2012-12-28 14:00:00,1H 0M 0S
"1463",340177.389631123,-409517.843883823,2012-12-28 15:00:00,1H 0M 0S
